o1_r1_m,0,86,[]
o1_r1_m,0,87,[]
o1_r1_m,0,88,[]
o1_r1_m,0,89,[]
o1_r1_m,0,90,[]
o1_r1_m,0,91,[]
o1_r1_m,0,92,[]
o1_r1_m,0,93,[]
o1_r1_m,0,94,[]
o1_r1_m,0,95,[]
o1_r1_m,0,96,[]
o1_r1_m,0,97,[]
o1_r1_m,0,98,[]
o1_r1_m,0,99,[]
o1_r1_m,0,100,[]
o1_r1_m,0,101,[]
o1_r1_m,0,102,[]
o1_r1_m,0,103,[]
o1_r1_m,0,104,[]
o1_r1_m,0,105,[]
o1_r1_m,0,106,[]
o1_r1_m,0,107,[]
o1_r1_m,0,108,[]
o1_r1_m,0,109,[]
o1_r1_m,0,110,[]
o1_r1_m,0,111,[]
o1_r1_m,0,112,[]
o1_r1_m,0,113,[]
o1_r1_m,0,114,[]
o1_r1_m,0,115,[]
o1_r1_m,0,116,[]
o1_r1_m,0,117,[]
o1_r1_m,0,118,[]
o1_r1_m,0,119,[]
o1_r1_m,0,120,[]
o1_r1_m,0,121,[]
o1_r1_m,0,122,[]
o1_r1_m,0,123,[]
o1_r1_m,0,124,[]
o1_r1_m,0,125,[]
o1_r1_m,0,126,[]
o1_r1_m,0,127,[]
o1_r1_m_2,2,52,[]
o1_r1_m_2,2,53,[]
o1_r1_m_2,2,54,[]
o1_r1_m_2,2,55,[]
o1_r1_m_2,2,56,[]
o1_r1_m_2,2,57,[]
o1_r1_m_2,2,58,[]
o1_r1_m_2,2,59,[]
o1_r1_m_2,2,60,[]
o1_r1_m_2,2,61,[]
o1_r1_m_2,2,62,[]
o1_r1_m_2,2,63,[]
o1_r1_m_2,2,64,[]
o1_r1_m_2,2,65,[]
o1_r1_m_2,2,66,[]
o1_r1_m_2,2,67,[]
o1_r1_m_2,2,68,[]
o1_r1_m_2,2,69,[]
o1_r1_m_2,2,70,[]
o1_r1_m_2,2,71,[]
o1_r1_m_2,2,72,[]
o1_r1_m_2,2,73,[]
o1_r1_m_2,2,74,[]
o1_r1_m_2,2,75,[]
o1_r1_m_2,2,76,[]
o1_r1_m_2,2,77,[]
o1_r1_m_2,2,78,[]
o1_r1_m_2,2,79,[]
o1_r1_m_2,2,80,[]
o1_r1_m_2,2,81,[]
o1_r1_m_2,2,82,[]
o1_r1_m_2,2,83,[]
o1_r1_m_2,2,84,[]
o1_r1_re1,2,61,[]
o1_r1_re1,2,62,[]
o1_r1_re1,2,63,[]
o1_r1_re1,2,64,[]
o1_r1_re1,2,65,[]
o1_r1_re1,2,66,[]
o1_r1_re1,2,67,[]
o1_r1_re1,2,68,[]
o1_r1_re1,2,69,[]
o1_r1_re1,2,70,[]
o1_r1_re1,2,71,[]
o1_r1_re1,2,72,[]
o1_r1_re1,2,73,[]
o1_r1_re1,2,74,[]
o1_r1_re1,2,75,[]
o1_r1_re1,2,76,[]
o1_r1_re1,2,77,[]
o1_r1_re1,2,78,[]
o1_r1_re1,2,79,[]
o1_r1_re1,2,80,[]
o1_r1_re1,2,81,[]
o1_r1_re1,2,82,[]
o1_r1_re1,2,83,[]
o1_r1_re1,2,84,[]
o1_r1_re1,2,85,[]
o1_r1_re1,2,86,[]
o1_r1_re1,2,87,[]
o1_r1_re1,2,88,[]
o1_r1_re1,2,89,[]
o1_r1_re1,2,90,[]
o1_r1_re1,2,91,[]
o1_r1_re1,2,92,[]
o1_r1_re1,2,93,[]
o1_r1_re1,2,94,[]
o1_r1_re1,2,95,[]
o1_r1_re1,2,96,[]
o1_r1_re1,2,97,[]
o1_r1_re1,2,98,[]
o1_r1_re1,2,99,[]
o1_r1_re1,2,100,[]
o1_r1_re5,0,57,[]
o1_r1_re5,0,58,[]
o1_r1_re5,0,59,[]
o1_r1_re5,0,60,[]
o1_r1_re5,0,61,[]
o1_r1_re5,0,62,[]
o1_r1_re5,0,63,[]
o1_r1_re5,0,64,[]
o1_r1_re5,0,65,[]
o1_r1_re5,0,66,[]
o1_r1_re5,0,67,[]
o1_r1_re5,0,68,[]
o1_r1_re5,0,69,[]
o1_r1_re5,0,70,[]
o1_r1_re5,0,71,[]
o1_r1_re5,0,72,[]
o1_r1_re5,0,73,[]
o1_r1_re5,0,74,[]
o1_r1_re5,0,75,[]
o1_r1_re5,0,76,[]
o1_r1_re5,0,77,[]
o1_r1_re5,0,78,[]
o1_r1_re5,0,79,[]
o1_r1_re5,0,80,[]
o1_r1_re5,0,81,[]
o1_r1_re5,0,82,[]
o1_r1_re5,0,83,[]
o1_r1_re5,0,84,[]
o1_r1_re5,0,85,[]
o1_r1_re5,0,86,[]
o1_r1_re5,0,87,[]
o1_r1_re5,0,88,[]
o1_r1_re5,0,89,[]
o1_r1_re5,0,90,[]
o1_r1_re5,0,91,[]
o1_r1_re5,0,92,[]
o1_r1_re5,0,93,[]
o1_r1_re5,0,94,[]
o1_r1_re5_2,2,68,[]
o1_r1_re5_2,2,69,[]
o1_r1_re5_2,2,70,[]
o1_r1_re5_2,2,71,[]
o1_r1_re5_2,2,72,[]
o1_r1_re5_2,2,73,[]
o1_r1_re5_2,2,74,[]
o1_r1_re5_2,2,75,[]
o1_r1_re5_2,2,76,[]
o1_r1_re5_2,2,77,[]
o1_r1_re5_2,2,78,[]
o1_r1_re5_2,2,79,[]
o1_r1_re5_2,2,80,[]
o1_r1_re5_2,2,81,[]
o1_r1_re5_2,2,82,[]
o1_r1_re5_2,2,83,[]
o1_r1_re5_2,2,84,[]
o1_r1_re5_2,2,85,[]
o1_r1_re5_2,2,86,[]
o1_r1_re5_2,2,87,[]
o1_r1_re5_2,2,88,[]
o1_r1_re5_2,2,89,[]
o1_r1_re5_2,2,90,[]
o1_r1_re5_2,2,91,[]
o1_r1_re5_2,2,92,[]
o1_r1_re5_2,2,93,[]
o1_r1_re5_2,2,94,[]
o1_r1_re5_2,2,95,[]
o1_r1_re5_2,2,96,[]
o1_r1_re5_2,2,97,[]
o1_r1_re5_2,2,98,[]
o1_r1_re5_2,2,99,[]
o1_r1_re5_2,2,100,[]
o1_r1_re5_2,2,101,[]
o1_r1_re5_2,2,102,[]
o1_r1_re5_2,2,103,[]
o1_r1_re5_2,2,104,[]
o1_r2_li1,2,60,[]
o1_r2_li1,2,61,[]
o1_r2_li1,2,62,[]
o1_r2_li1,2,63,[]
o1_r2_li1,2,64,[]
o1_r2_li1,2,65,[]
o1_r2_li1,2,66,[]
o1_r2_li1,2,67,[]
o1_r2_li1,2,68,[]
o1_r2_li1,2,69,[]
o1_r2_li1,2,70,[]
o1_r2_li1,2,71,[]
o1_r2_li1,2,72,[]
o1_r2_li1,2,73,[]
o1_r2_li1,2,74,[]
o1_r2_li1,2,75,[]
o1_r2_li1,2,76,[]
o1_r2_li1,2,77,[]
o1_r2_li1,2,78,[]
o1_r2_li1,2,79,[]
o1_r2_li1,2,80,[]
o1_r2_li1,2,81,[]
o1_r2_li1,2,82,[]
o1_r2_li1,2,83,[]
o1_r2_li1,2,84,[]
o1_r2_li1,2,85,[]
o1_r2_li1,2,86,[]
o1_r2_li1,2,87,[]
o1_r2_li1,2,88,[]
o1_r2_li1,2,89,[]
o1_r2_li1,2,90,[]
o1_r2_li1,2,91,[]
o1_r2_li1,2,92,[]
o1_r2_li1,2,93,[]
o1_r2_li5,0,62,[]
o1_r2_li5,0,63,[]
o1_r2_li5,0,64,[]
o1_r2_li5,0,65,[]
o1_r2_li5,0,66,[]
o1_r2_li5,0,67,[]
o1_r2_li5,0,68,[]
o1_r2_li5,0,69,[]
o1_r2_li5,0,70,[]
o1_r2_li5,0,71,[]
o1_r2_li5,0,72,[]
o1_r2_li5,0,73,[]
o1_r2_li5,0,74,[]
o1_r2_li5,0,75,[]
o1_r2_li5,0,76,[]
o1_r2_li5,0,77,[]
o1_r2_li5,0,78,[]
o1_r2_li5,0,79,[]
o1_r2_li5,0,80,[]
o1_r2_li5,0,81,[]
o1_r2_li5,0,82,[]
o1_r2_li5,0,83,[]
o1_r2_li5,0,84,[]
o1_r2_li5,0,85,[]
o1_r2_li5,0,86,[]
o1_r2_li5,0,87,[]
o1_r2_li5,0,88,[]
o1_r2_li5,0,89,[]
o1_r2_li5,0,90,[]
o1_r2_li5,0,91,[]
o1_r2_li5,0,92,[]
o1_r2_li5,0,93,[]
o1_r2_li5,0,94,[]
o1_r2_li5_2,2,58,[]
o1_r2_li5_2,2,59,[]
o1_r2_li5_2,2,60,[]
o1_r2_li5_2,2,61,[]
o1_r2_li5_2,2,62,[]
o1_r2_li5_2,2,63,[]
o1_r2_li5_2,2,64,[]
o1_r2_li5_2,2,65,[]
o1_r2_li5_2,2,66,[]
o1_r2_li5_2,2,67,[]
o1_r2_li5_2,2,68,[]
o1_r2_li5_2,2,69,[]
o1_r2_li5_2,2,70,[]
o1_r2_li5_2,2,71,[]
o1_r2_li5_2,2,72,[]
o1_r2_li5_2,2,73,[]
o1_r2_li5_2,2,74,[]
o1_r2_li5_2,2,75,[]
o1_r2_li5_2,2,76,[]
o1_r2_li5_2,2,77,[]
o1_r2_li5_2,2,78,[]
o1_r2_li5_2,2,79,[]
o1_r2_li5_2,2,80,[]
o1_r2_li5_2,2,81,[]
o1_r2_li5_2,2,82,[]
o1_r2_li5_2,2,83,[]
o1_r2_li5_2,2,84,[]
o1_r2_li5_2,2,85,[]
o1_r2_li5_2,2,86,[]
o1_r2_li5_2,2,87,[]
o1_r2_li5_2,2,88,[]
o1_r2_li5_2,2,89,[]
o1_r2_li5_2,2,90,[]
o1_r2_m,0,162,[]
o1_r2_m,0,163,[]
o1_r2_m,0,164,[]
o1_r2_m,0,166,[]
o1_r2_m,0,167,[]
o1_r2_m,0,168,[]
o1_r2_m,0,170,[]
o1_r2_m,0,171,[]
o1_r2_m,0,172,[]
o1_r2_m,0,173,[]
o1_r2_m,0,174,[]
o1_r2_m,0,176,[]
o1_r2_m,0,178,[]
o1_r2_m,0,179,[]
o1_r2_m,0,182,[]
o1_r2_m,0,183,[]
o1_r2_m,0,184,[]
o1_r2_m,0,185,[]
o1_r2_m,0,186,[]
o1_r2_m,0,187,[]
o1_r2_m,0,188,[]
o1_r2_m,0,189,[]
o1_r2_m,0,190,[]
o1_r2_m,0,191,[]
o1_r2_m_2,2,60,[]
o1_r2_m_2,2,61,[]
o1_r2_m_2,2,62,[]
o1_r2_m_2,2,63,[]
o1_r2_m_2,2,64,[]
o1_r2_m_2,2,65,[]
o1_r2_m_2,2,66,[]
o1_r2_m_2,2,67,[]
o1_r2_m_2,2,68,[]
o1_r2_m_2,2,69,[]
o1_r2_m_2,2,70,[]
o1_r2_m_2,2,71,[]
o1_r2_m_2,2,72,[]
o1_r2_m_2,2,73,[]
o1_r2_m_2,2,74,[]
o1_r2_m_2,2,75,[]
o1_r2_m_2,2,76,[]
o1_r2_m_2,2,78,[]
o1_r2_m_2,2,79,[]
o1_r2_m_2,2,80,[]
o1_r2_m_2,2,81,[]
o1_r2_m_2,2,82,[]
o1_r2_m_2,2,83,[]
o1_r2_m_2,2,84,[]
o1_r2_m_2,2,85,[]
o1_r2_m_2,2,86,[]
o1_r2_m_2,2,87,[]
o1_r2_m_2,2,88,[]
o1_r2_re1,2,68,[]
o1_r2_re1,2,69,[]
o1_r2_re1,2,70,[]
o1_r2_re1,2,71,[]
o1_r2_re1,2,72,[]
o1_r2_re1,2,73,[]
o1_r2_re1,2,74,[]
o1_r2_re1,2,75,[]
o1_r2_re1,2,76,[]
o1_r2_re1,2,78,[]
o1_r2_re1,2,79,[]
o1_r2_re1,2,80,[]
o1_r2_re1,2,81,[]
o1_r2_re1,2,82,[]
o1_r2_re1,2,83,[]
o1_r2_re1,2,84,[]
o1_r2_re1,2,86,[]
o1_r2_re1,2,87,[]
o1_r2_re1,2,88,[]
o1_r2_re1,2,89,[]
o1_r2_re1,2,90,[]
o1_r2_re1,2,91,[]
o1_r2_re1,2,92,[]
o1_r2_re1,2,93,[]
o1_r2_re1,2,94,[]
o1_r2_re1,2,95,[]
o1_r2_re1,2,97,[]
o1_r2_re1,2,98,[]
o1_r2_re1,2,99,[]
o1_r2_re1,2,100,[]
o1_r2_re1,2,101,[]
o1_r2_re1,2,102,[]
o1_r2_re1,2,103,[]
o1_r2_re5,0,59,[]
o1_r2_re5,0,60,[]
o1_r2_re5,0,61,[]
o1_r2_re5,0,62,[]
o1_r2_re5,0,63,[]
o1_r2_re5,0,64,[]
o1_r2_re5,0,65,[]
o1_r2_re5,0,66,[]
o1_r2_re5,0,67,[]
o1_r2_re5,0,68,[]
o1_r2_re5,0,69,[]
o1_r2_re5,0,70,[]
o1_r2_re5,0,71,[]
o1_r2_re5,0,72,[]
o1_r2_re5,0,73,[]
o1_r2_re5,0,74,[]
o1_r2_re5,0,75,[]
o1_r2_re5,0,76,[]
o1_r2_re5,0,77,[]
o1_r2_re5,0,78,[]
o1_r2_re5,0,79,[]
o1_r2_re5,0,80,[]
o1_r2_re5,0,81,[]
o1_r2_re5,0,83,[]
o1_r2_re5,0,84,[]
o1_r2_re5,0,85,[]
o1_r2_re5,0,86,[]
o1_r2_re5,0,87,[]
o1_r2_re5,0,88,[]
o1_r2_re5,0,89,[]
o1_r2_re5,0,90,[]
o1_r2_re5,0,91,[]
o1_r2_re5,0,92,[]
o1_r2_re5,0,93,[]
o1_r2_re5,0,95,[]
o1_r2_re5,0,97,[]
o1_r2_re5,0,98,[]
o1_r2_re5,0,99,[]
o1_r2_re5,0,101,[]
o1_r2_re5,0,102,[]
o1_r2_re5,0,103,[]
o1_r2_re5,0,104,[]
o1_r2_re5,0,105,[]
o1_r2_re5,0,106,[]
o1_r2_re5,0,107,[]
o1_r2_re5,0,109,[]
o1_r2_re5_2,2,61,[]
o1_r2_re5_2,2,62,[]
o1_r2_re5_2,2,63,[]
o1_r2_re5_2,2,64,[]
o1_r2_re5_2,2,65,[]
o1_r2_re5_2,2,66,[]
o1_r2_re5_2,2,67,[]
o1_r2_re5_2,2,68,[]
o1_r2_re5_2,2,69,[]
o1_r2_re5_2,2,70,[]
o1_r2_re5_2,2,71,[]
o1_r2_re5_2,2,72,[]
o1_r2_re5_2,2,73,[]
o1_r2_re5_2,2,74,[]
o1_r2_re5_2,2,75,[]
o1_r2_re5_2,2,76,[]
o1_r2_re5_2,2,77,[]
o1_r2_re5_2,2,78,[]
o1_r2_re5_2,2,79,[]
o1_r2_re5_2,2,80,[]
o1_r2_re5_2,2,81,[]
o1_r2_re5_2,2,82,[]
o1_r2_re5_2,2,83,[]
o1_r2_re5_2,2,84,[]
o1_r2_re5_2,2,85,[]
o1_r2_re5_2,2,86,[]
o1_r2_re5_2,2,87,[]
o1_r2_re5_2,2,88,[]
o1_r2_re5_2,2,89,[]
o1_r2_re5_2,2,90,[]
o1_r2_re5_2,2,91,[]
o1_r2_re5_2,2,92,[]
o1_r2_re5_2,2,93,[]
o1_r2_re5_2,2,94,[]
o1_r2_re5_2,2,95,[]
o1_r2_re5_2,2,96,[]
o1_r2_re5_2,2,97,[]
o1_r2_re5_2,2,98,[]
o1_r2_re5_2,2,99,[]
o1_r2_re5_2,2,100,[]
o1_r2_re5_2,2,101,[]
o1_r2_re5_2,2,102,[]
o1_r2_re5_2,2,103,[]
o1_r2_re5_2,2,104,[]
o1_r2_re5_2,2,105,[]
o1_r2_re5_2,2,106,[]
o1_r2_re5_2,2,107,[]
o1_r2_re5_2,2,108,[]
o1_r2_re5_2,2,109,[]
o1_r2_re5_2,2,110,[]
o1_r2_re5_2,2,111,[]
o1_r2_re5_2,2,112,[]
o1_r2_re5_2,2,113,[]
o1_r2_re5_2,2,114,[]
o1_r2_re5_2,2,115,[]
amb1_o2_r1_li5,0,85,"[[(0.48857142857142855, 0.5242105263157895), (0.6014285714285714, 0.6336842105263157)]]"
amb1_o2_r1_li5,0,86,"[[(0.48857142857142855, 0.5242105263157895), (0.6014285714285714, 0.6336842105263157)]]"
amb1_o2_r1_li5,0,87,"[[(0.48857142857142855, 0.5242105263157895), (0.6014285714285714, 0.6336842105263157)]]"
amb1_o2_r1_li5,0,88,"[[(0.48857142857142855, 0.5242105263157895), (0.6014285714285714, 0.6336842105263157)]]"
amb1_o2_r1_li5,0,89,"[[(0.48857142857142855, 0.5242105263157895), (0.6014285714285714, 0.6336842105263157)]]"
amb1_o2_r1_li5,0,90,"[[(0.48857142857142855, 0.5242105263157895), (0.6014285714285714, 0.6336842105263157)]]"
amb1_o2_r1_li5,0,91,"[[(0.48857142857142855, 0.5242105263157895), (0.6014285714285714, 0.6336842105263157)]]"
amb1_o2_r1_li5,0,92,"[[(0.48857142857142855, 0.5242105263157895), (0.6014285714285714, 0.6336842105263157)]]"
amb1_o2_r1_li5,0,93,"[[(0.48857142857142855, 0.5242105263157895), (0.6014285714285714, 0.6336842105263157)]]"
amb1_o2_r1_li5,0,94,"[[(0.48857142857142855, 0.5242105263157895), (0.6014285714285714, 0.6336842105263157)]]"
amb1_o2_r1_li5,0,95,"[[(0.48857142857142855, 0.5242105263157895), (0.6014285714285714, 0.6336842105263157)]]"
amb1_o2_r1_li5,0,96,"[[(0.48857142857142855, 0.5242105263157895), (0.6014285714285714, 0.6336842105263157)]]"
amb1_o2_r1_li5,0,97,"[[(0.48857142857142855, 0.5242105263157895), (0.6014285714285714, 0.6336842105263157)]]"
amb1_o2_r1_li5,0,98,"[[(0.48857142857142855, 0.5242105263157895), (0.6014285714285714, 0.6336842105263157)]]"
amb1_o2_r1_li5,0,99,"[[(0.48857142857142855, 0.5242105263157895), (0.6014285714285714, 0.6336842105263157)]]"
amb1_o2_r1_li5,0,100,"[[(0.48857142857142855, 0.5242105263157895), (0.6014285714285714, 0.6336842105263157)]]"
amb1_o2_r1_li5,0,101,"[[(0.48857142857142855, 0.5242105263157895), (0.6014285714285714, 0.6336842105263157)]]"
amb1_o2_r1_li5,0,102,"[[(0.48857142857142855, 0.5242105263157895), (0.6014285714285714, 0.6336842105263157)]]"
amb1_o2_r1_li5,0,103,"[[(0.48857142857142855, 0.5242105263157895), (0.6014285714285714, 0.6336842105263157)]]"
amb1_o2_r1_li5,0,104,"[[(0.48857142857142855, 0.5242105263157895), (0.6014285714285714, 0.6336842105263157)]]"
amb1_o2_r1_li5,0,105,"[[(0.48857142857142855, 0.5242105263157895), (0.6014285714285714, 0.6336842105263157)]]"
amb1_o2_r1_li5,0,106,"[[(0.48857142857142855, 0.5242105263157895), (0.6014285714285714, 0.6336842105263157)]]"
amb1_o2_r1_li5,0,107,"[[(0.48857142857142855, 0.5242105263157895), (0.6014285714285714, 0.6336842105263157)]]"
amb1_o2_r1_li5,0,108,"[[(0.48857142857142855, 0.5242105263157895), (0.6014285714285714, 0.6336842105263157)]]"
amb1_o2_r1_li5,0,109,"[[(0.48857142857142855, 0.5242105263157895), (0.6014285714285714, 0.6336842105263157)]]"
amb1_o2_r1_li5,0,110,"[[(0.48857142857142855, 0.5242105263157895), (0.6014285714285714, 0.6336842105263157)]]"
amb1_o2_r1_li5,0,111,"[[(0.48857142857142855, 0.5242105263157895), (0.6014285714285714, 0.6336842105263157)]]"
amb1_o2_r1_li5,0,112,"[[(0.48857142857142855, 0.5242105263157895), (0.6014285714285714, 0.6336842105263157)]]"
amb1_o2_r1_li5,1,155,"[[(0.18857142857142858, 0.5189473684210526), (0.3271428571428571, 0.6273684210526316)]]"
amb1_o2_r1_li5,1,156,"[[(0.18857142857142858, 0.5189473684210526), (0.3271428571428571, 0.6273684210526316)]]"
amb1_o2_r1_li5,1,157,"[[(0.18857142857142858, 0.5189473684210526), (0.3271428571428571, 0.6273684210526316)]]"
amb1_o2_r1_li5,1,158,"[[(0.18857142857142858, 0.5189473684210526), (0.3271428571428571, 0.6273684210526316)]]"
amb1_o2_r1_li5,1,159,"[[(0.18857142857142858, 0.5189473684210526), (0.3271428571428571, 0.6273684210526316)]]"
amb1_o2_r1_li5,1,160,"[[(0.18857142857142858, 0.5189473684210526), (0.3271428571428571, 0.6273684210526316)]]"
amb1_o2_r1_li5,1,161,"[[(0.18857142857142858, 0.5189473684210526), (0.3271428571428571, 0.6273684210526316)]]"
amb1_o2_r1_li5,1,162,"[[(0.18857142857142858, 0.5189473684210526), (0.3271428571428571, 0.6273684210526316)]]"
amb1_o2_r1_li5,1,163,"[[(0.18857142857142858, 0.5189473684210526), (0.3271428571428571, 0.6273684210526316)]]"
amb1_o2_r1_li5,1,164,"[[(0.18857142857142858, 0.5189473684210526), (0.3271428571428571, 0.6273684210526316)]]"
amb1_o2_r1_li5,1,165,"[[(0.18857142857142858, 0.5189473684210526), (0.3271428571428571, 0.6273684210526316)]]"
amb1_o2_r1_li5,1,166,"[[(0.18857142857142858, 0.5189473684210526), (0.3271428571428571, 0.6273684210526316)]]"
amb1_o2_r1_li5,1,167,"[[(0.18857142857142858, 0.5189473684210526), (0.3271428571428571, 0.6273684210526316)]]"
amb1_o2_r1_li5,1,168,"[[(0.18857142857142858, 0.5189473684210526), (0.3271428571428571, 0.6273684210526316)]]"
amb1_o2_r1_li5,1,169,"[[(0.18857142857142858, 0.5189473684210526), (0.3271428571428571, 0.6273684210526316)]]"
amb1_o2_r1_li5,1,170,"[[(0.18857142857142858, 0.5189473684210526), (0.3271428571428571, 0.6273684210526316)]]"
amb1_o2_r1_li5,1,171,"[[(0.18857142857142858, 0.5189473684210526), (0.3271428571428571, 0.6273684210526316)]]"
amb1_o2_r1_li5,1,172,"[[(0.18857142857142858, 0.5189473684210526), (0.3271428571428571, 0.6273684210526316)]]"
amb1_o2_r1_li5,1,173,"[[(0.18857142857142858, 0.5189473684210526), (0.3271428571428571, 0.6273684210526316)]]"
amb1_o2_r1_li5,1,174,"[[(0.18857142857142858, 0.5189473684210526), (0.3271428571428571, 0.6273684210526316)]]"
amb1_o2_r1_li5,1,175,"[[(0.18857142857142858, 0.5189473684210526), (0.3271428571428571, 0.6273684210526316)]]"
amb1_o2_r1_li5,1,176,"[[(0.18857142857142858, 0.5189473684210526), (0.3271428571428571, 0.6273684210526316)]]"
amb1_o2_r1_li5,1,177,"[[(0.18857142857142858, 0.5189473684210526), (0.3271428571428571, 0.6273684210526316)]]"
amb1_o2_r1_li5,1,178,"[[(0.18857142857142858, 0.5189473684210526), (0.3271428571428571, 0.6273684210526316)]]"
amb1_o2_r1_li5,1,179,"[[(0.18857142857142858, 0.5189473684210526), (0.3271428571428571, 0.6273684210526316)]]"
amb1_o2_r1_li5,1,180,"[[(0.18857142857142858, 0.5189473684210526), (0.3271428571428571, 0.6273684210526316)]]"
amb1_o2_r1_li5,1,181,"[[(0.18857142857142858, 0.5189473684210526), (0.3271428571428571, 0.6273684210526316)]]"
amb1_o2_r1_li5,1,182,"[[(0.18857142857142858, 0.5189473684210526), (0.3271428571428571, 0.6273684210526316)]]"
amb1_o2_r1_li5,1,183,"[[(0.18857142857142858, 0.5189473684210526), (0.3271428571428571, 0.6273684210526316)]]"
amb1_o2_r1_li5,1,184,"[[(0.18857142857142858, 0.5189473684210526), (0.3271428571428571, 0.6273684210526316)]]"
amb1_o2_r1_li5,1,185,"[[(0.18857142857142858, 0.5189473684210526), (0.3271428571428571, 0.6273684210526316)]]"
amb1_o2_r1_li5,1,186,"[[(0.18857142857142858, 0.5189473684210526), (0.3271428571428571, 0.6273684210526316)]]"
amb1_o2_r1_li5,1,187,"[[(0.18857142857142858, 0.5189473684210526), (0.3271428571428571, 0.6273684210526316)]]"
amb1_o2_r1_li5,1,188,"[[(0.18857142857142858, 0.5189473684210526), (0.3271428571428571, 0.6273684210526316)]]"
amb1_o2_r1_li5,1,189,"[[(0.18857142857142858, 0.5189473684210526), (0.3271428571428571, 0.6273684210526316)]]"
amb1_o2_r1_li5,1,190,"[[(0.18857142857142858, 0.5189473684210526), (0.3271428571428571, 0.6273684210526316)]]"
amb1_o2_r1_li5,1,191,"[[(0.18857142857142858, 0.5189473684210526), (0.3271428571428571, 0.6273684210526316)]]"
amb1_o2_r1_li5,1,192,"[[(0.18857142857142858, 0.5189473684210526), (0.3271428571428571, 0.6273684210526316)]]"
amb1_o2_r1_li5,1,193,"[[(0.18857142857142858, 0.5189473684210526), (0.3271428571428571, 0.6273684210526316)]]"
